blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
train,4,ind,0.6666666666666666,2.258902661591826e-05,9,3.6053432173111926e-07
train,4,ind,0.25,2.063840420923283e-06,10,4.455437527658284e-10
train,4,ind,0.4166666666666667,1.6993950383532646e-06,11,4.65340105618433e-07
train,4,ind,0.25,1.8186591617103462e-06,12,2.907405015884303e-08
train,4,ind,0.16666666666666666,1.463788397571693e-06,13,2.0026239313394038e-06
train,4,ind,0.5,2.5443640944985633e-07,14,2.643278008754162e-08
train,4,ind,0.5833333333333334,3.4152194330331684e-07,15,2.8161133129421937e-06
train,4,ind,0.3333333333333333,4.202617994482875e-06,16,1.0136034421889976e-07
train,4,ind,0.25,8.432249639701473e-06,17,1.0007485724802009e-07
train,4,ind,0.3333333333333333,7.015649635585548e-08,18,2.4746103797788535e-08
train,4,ind,0.25,9.972042165770443e-08,19,5.259987023776432e-07
train,4,ind,0.3333333333333333,6.341327006865931e-07,20,7.177189292650973e-08
train,4,ind,0.6666666666666666,3.0053906727845257e-05,21,2.626390864438206e-06
train,4,ind,0.16666666666666666,2.630217885762573e-07,22,1.577245595210021e-07
train,4,ind,0.16666666666666666,3.827655253818382e-05,23,3.53608364369893e-07
train,4,ind,0.4166666666666667,3.475180793811391e-07,24,2.486357775812284e-08
train,4,ind,0.3333333333333333,3.9765017017913667e-07,25,9.819083542138581e-07
train,4,ind,0.4166666666666667,1.1570397076700817e-06,26,1.3695991414172816e-07
train,4,ind,0.25,9.771648685207617e-08,27,1.251944412646123e-07
train,4,ind,0.4166666666666667,3.335293381275049e-06,28,3.6528902678169184e-08
train,4,ind,0.25,2.0981173493164668e-07,29,2.577590969627729e-08
train,4,ind,0.25,3.242157817085396e-08,30,2.162695218940941e-08
train,4,ind,0.25,2.8208024125870295e-08,31,1.441174430488965e-07
train,4,ind,0.3333333333333333,1.1937649267451969e-06,32,1.3566315441332765e-06
train,4,ind,0.5833333333333334,2.938185783866319e-07,33,4.2689279007821945e-08
train,4,ind,0.25,3.352789248059864e-08,34,1.7192258678211632e-06
train,4,ind,0.6666666666666666,6.602353511803168e-07,35,2.9708124824133545e-07
train,4,ind,0.3333333333333333,2.0155187884234876e-07,36,5.5402901833211654e-08
train,4,ind,0.25,2.937978323421385e-06,37,5.2566417172671736e-08
train,4,ind,0.25,1.7507623813497228e-08,38,2.951685870815295e-08
train,4,ind,0.4166666666666667,2.307629329303518e-06,39,3.416942263087541e-08
train,4,ind,0.25,1.906269314553896e-06,40,5.330075154769871e-08
test,4,ind,0.3333333333333333,1.7748805248887474e-05,41,3.23496764564732e-19
test,4,ind,0.8333333333333334,2.001313192227044e-05,42,8.972551406614654e-16
test,4,ind,0.5,0.0005271586763753568,43,8.371463410761536e-14
test,4,ind,0.5,7.244223744921812e-05,44,1.717613488643395e-12
test,4,ind,0.5,7.259381975286107e-05,45,1.7304550265759525e-11
test,4,ind,0.5833333333333334,0.00031991855227237153,46,1.0746321663319054e-10
test,4,ind,0.4166666666666667,4.978052489521533e-05,47,4.788854650120159e-10
test,4,ind,0.6666666666666666,5.560810925431601e-05,48,1.6762041295299197e-09
test,4,m1,0.6666666666666666,0.00012273267229731812,49,5.074964712020501e-09
test,4,m1,0.6666666666666666,0.00010233976253049657,50,1.2500731617442972e-08
test,4,m1,0.5,8.324859450984642e-05,51,2.8125381960204617e-08
test,4,m1,0.5833333333333334,5.4323511513926276e-05,52,5.7189600190599886e-08
test,4,m1,0.75,0.000189576146767565,53,1.088336164968428e-07
test,4,m1,0.5833333333333334,0.0002517314685708307,54,1.917582240311482e-07
test,4,m1,0.75,0.0001810005834022674,55,3.224707632603765e-07
test,4,m1,0.3333333333333333,0.000567604003847607,56,5.119303278912568e-07
test,4,m2,0.75,0.00021858065009240185,57,8.155192187852476e-07
test,4,m2,0.75,0.0005598724000546059,58,1.145518780212824e-06
test,4,m2,0.5,0.0001409934988670359,59,1.951498531289554e-06
test,4,m2,0.3333333333333333,0.00022661401928237472,60,2.1605183305568925e-06
test,4,m2,0.5,0.0002510177930938464,61,3.2044166827842953e-06
test,4,m2,0.75,0.0007493509327882726,62,4.010165855569168e-06
test,4,m2,0.5833333333333334,0.0002617130875719459,63,5.930286090808966e-06
test,4,m2,0.5833333333333334,0.0004615367545768514,64,6.541483585407974e-06
train,5,m1,0.5833333333333334,0.004580193124163099,1,0.00040398281463349656
train,5,m1,0.3333333333333333,0.00032639718668624575,2,2.559720763897234e-07
train,5,m1,0.25,0.0007984274879580782,3,2.619707301278301e-06
train,5,m1,0.25,1.3906138726812108e-07,4,1.010065984695177e-06
train,5,m1,0.3333333333333333,1.3000585498629349e-05,5,5.52492982711421e-06
train,5,m1,0.08333333333333333,0.0024773031658406,6,1.8342950322239733e-08
train,5,m1,0.16666666666666666,5.763896928136258e-05,7,3.371595760689754e-07
train,5,m1,0.16666666666666666,1.4669682633122997e-07,8,4.714204252418103e-07
train,5,m1,0.4166666666666667,8.183166997362866e-06,9,2.895547817824668e-06
train,5,m1,0.6666666666666666,2.880507883921212e-06,10,4.4076406142232e-06
train,5,m1,0.3333333333333333,8.722668339821224e-08,11,3.54602288740787e-06
train,5,m1,0.3333333333333333,3.564634062844591e-07,12,1.3128894437902005e-07
train,5,m1,0.16666666666666666,3.559834650687394e-05,13,2.005441727032892e-08
train,5,m1,0.4166666666666667,5.0077101081115356e-05,14,9.040224088811203e-07
train,5,m1,0.08333333333333333,3.035212409941138e-05,15,4.898005781925203e-06
train,5,m1,0.5,0.0001395781881050544,16,6.660117469671567e-08
train,5,m1,0.3333333333333333,5.3074214158132705e-08,17,1.052480449737873e-09
train,5,m1,0.25,1.441649637452123e-05,18,6.229901500179583e-07
train,5,m1,0.16666666666666666,3.56442145617919e-06,19,8.385904485412906e-09
train,5,m1,0.5,3.946244560565245e-07,20,4.782357882140554e-07
train,5,m1,0.4166666666666667,4.9886089979052064e-08,21,9.602647413405771e-08
train,5,m1,0.3333333333333333,0.00016664948739981777,22,1.4267294150678127e-06
train,5,m1,0.08333333333333333,5.5546984527108116e-08,23,2.63968313775299e-08
train,5,m1,0.08333333333333333,0.0001248040324445085,24,5.231918073476814e-08
train,5,m1,0.3333333333333333,5.4018856864382236e-08,25,6.926400547632976e-09
train,5,m1,0.25,3.482733955836438e-08,26,7.234394572309125e-08
train,5,m1,0.5833333333333334,1.6920129162620275e-07,27,2.144977349051221e-07
train,5,m1,0.16666666666666666,7.990985251140576e-08,28,1.6143323294675957e-07
train,5,m1,0.08333333333333333,0.00012833215287462777,29,2.035259690455576e-07
train,5,m1,0.3333333333333333,1.4168736027799247e-06,30,2.816386811914096e-08
train,5,m1,0.25,5.707564407113034e-06,31,1.3722410063624324e-07
train,5,m1,0.5833333333333334,4.942009388084637e-06,32,1.5938624977290428e-07
train,5,m1,0.25,3.5300250024956636e-07,33,3.099132265369151e-08
train,5,m1,0.08333333333333333,1.3094941400157697e-06,34,6.827002645062687e-08
train,5,m1,0.25,1.3618665863800043e-06,35,8.92198037249862e-08
train,5,m1,0.16666666666666666,9.375630548471428e-08,36,4.375493081018809e-08
train,5,m1,0.08333333333333333,1.2720064802601931e-06,37,7.033156983710431e-08
train,5,m1,0.16666666666666666,1.579071535697866e-05,38,8.798081370359764e-08
train,5,m1,0.25,1.338084424326473e-09,39,5.094903293824752e-08
train,5,m1,0.16666666666666666,5.2189858561836705e-06,40,1.3277997054076955e-07
test,5,ind,0.6666666666666666,4.264093824010333e-05,41,3.2349678753477296e-19
test,5,ind,0.5,2.371651795242498e-05,42,1.2064463607191467e-15
test,5,ind,0.5,0.0005838590230048997,43,7.529408179366428e-14
test,5,ind,0.5,0.000132072781504675,44,2.280067964073826e-12
test,5,ind,0.4166666666666667,1.312317224408781e-05,45,1.7176561472146245e-11
test,5,ind,0.5,0.0009085683582336446,46,1.6651110297521382e-10
test,5,ind,0.4166666666666667,0.0007239294391671608,47,4.66965216370212e-10
test,5,ind,0.75,0.0004473480133221685,48,1.8713027533794137e-09
test,5,m1,0.3333333333333333,0.00014518326441957874,49,4.37365038898043e-09
test,5,m1,0.5833333333333334,0.0002497789120203867,50,1.2208043906670121e-08
test,5,m1,0.6666666666666666,0.00014479835371080928,51,2.752898718489403e-08
test,5,m1,0.4166666666666667,0.0001491135224003436,52,5.6473811719331536e-08
test,5,m1,0.75,0.0004305935328807816,53,4.0904186597707264e-08
test,5,m1,0.75,0.00019087198791071112,54,1.8161298656176708e-07
test,5,m1,0.6666666666666666,7.364612308547125e-05,55,1.0494999110829168e-07
test,5,m1,0.6666666666666666,0.00034057857337450875,56,4.89927277872937e-07
test,5,m2,0.5833333333333334,0.0003277611139362289,57,7.197549955055538e-07
test,5,m2,0.4166666666666667,0.0002816577844944607,58,1.2172813755238038e-06
test,5,m2,0.5833333333333334,0.0003406875164429004,59,1.6412989607886335e-06
test,5,m2,0.25,0.0001382913092859775,60,7.145084172130079e-07
test,5,m2,0.4166666666666667,0.0007762558343823993,61,2.7384678672262045e-06
test,5,m2,0.5833333333333334,0.0007797522243481005,62,3.644495621631707e-06
test,5,m2,0.5833333333333334,0.0005633176445206815,63,4.743826853826044e-06
test,5,m2,0.3333333333333333,0.00018806121862992417,64,6.055243293722051e-06
train,6,m1,0.6666666666666666,0.020238965823332296,1,0.0004039828146334966
train,6,m1,0.6666666666666666,0.00010769920043305324,2,4.7997999921189575e-06
train,6,m1,0.5,0.028259139320935378,3,1.6433076450901502e-06
train,6,m1,0.75,7.685518320173879e-06,4,1.956796310211425e-08
train,6,m1,0.08333333333333333,0.02434452457217946,5,3.0157288785367793e-06
train,6,m1,0.4166666666666667,0.003356510140047951,6,4.651166594399533e-07
train,6,m1,0.4166666666666667,2.751568901740267e-06,7,1.0009773365558776e-06
train,6,m1,0.16666666666666666,2.81408539497875e-05,8,1.1354850001782893e-09
train,6,m1,0.6666666666666666,0.00036157269188135375,9,2.6648045436343076e-07
train,6,m1,0.25,0.00046914029565630277,10,6.861684429225447e-07
train,6,m1,0.3333333333333333,1.6229369775947778e-06,11,3.84058571602539e-08
train,6,m1,0.16666666666666666,0.00013456831562834242,12,1.576765886973212e-06
train,6,m1,0.16666666666666666,5.600542888398957e-06,13,1.7219181797298623e-07
train,6,m1,0.5833333333333334,8.436517957409433e-05,14,2.6812170874036164e-07
train,6,m1,0.5833333333333334,0.0009335588670292417,15,7.749410364041873e-07
train,6,m1,0.4166666666666667,0.0005412685221324665,16,5.032658719300249e-07
train,6,m1,0.4166666666666667,9.25338220228781e-07,17,1.8440471777281614e-09
train,6,m1,0.25,5.9118169686021655e-06,18,5.526035978740697e-07
train,6,m1,0.16666666666666666,1.4788502305933396e-06,19,1.1989786292287171e-08
train,6,m1,0.08333333333333333,7.812551065643194e-07,20,7.82488359772342e-07
train,6,m1,0.5,5.799482065723529e-07,21,1.7727881956743035e-06
train,6,m1,0.25,6.929447656466605e-08,22,6.410056355470688e-08
train,6,m1,0.25,2.3297578870749136e-06,23,1.8443040353278745e-07
train,6,m1,0.25,3.317477426034721e-05,24,8.766996700743305e-07
train,6,m1,0.3333333333333333,0.00044132312480068647,25,1.334626327052685e-08
train,6,m1,0.4166666666666667,0.0002129545016797733,26,1.3958660562407532e-06
train,6,m1,0.16666666666666666,2.706751888636506e-08,27,1.2244399558309003e-07
train,6,m1,0.5,0.0004330609110733728,28,2.0945492384289994e-06
train,6,m1,0.4166666666666667,8.419595400581156e-07,29,8.268423831749466e-07
train,6,m1,0.5,0.006452479219781319,30,8.835622972682824e-08
train,6,m1,0.25,2.5117585181393655e-05,31,1.4350082008518167e-07
train,6,m1,0.16666666666666666,0.00016569268599750394,32,3.416784643834297e-07
train,6,m1,0.5,3.477352046560893e-06,33,4.9167022055333036e-08
train,6,m1,0.5,3.531239665272051e-05,34,7.982468505905342e-09
train,6,m1,0.3333333333333333,3.60046935359005e-07,35,2.4868068036243466e-07
train,6,m1,0.08333333333333333,0.0002842064203502249,36,3.9860573268357966e-08
train,6,m1,0.3333333333333333,6.605895176167387e-07,37,1.1651805490958608e-08
train,6,m1,0.4166666666666667,1.27202434978008e-07,38,6.601980350883856e-07
train,6,m1,0.16666666666666666,1.0343118507293079e-06,39,6.33341947962015e-08
train,6,m1,0.3333333333333333,0.0005889733459889754,40,2.542196482566402e-07
test,6,m1,0.5833333333333334,0.003037823807496566,41,1.0204213172450092e-18
