ID,condition,recallcollect,instructioncollect,trialcollect,correctcollect
100,ind,S,L,22,0
100,ind,L,L,22,1
100,ind,K,K,23,1
100,ind,K,S,23,0
100,ind,S,K,23,0
100,ind,K,S,23,0
100,ind,S,S,23,1
100,ind,K,K,23,1
100,ind,S,K,23,0
100,ind,S,K,23,0
100,ind,K,S,23,0
100,ind,S,S,23,1
100,ind,K,S,23,0
100,ind,K,K,23,1
100,ind,K,K,24,1
100,ind,L,K,24,0
100,ind,L,K,24,0
100,ind,L,L,24,1
100,ind,L,K,24,0
100,ind,L,L,24,1
100,ind,L,L,24,1
100,ind,L,K,24,0
100,ind,L,L,24,1
100,ind,L,L,24,1
100,ind,L,L,24,1
100,ind,L,K,24,0
100,ind,L,L,25,1
100,ind,L,L,25,1
100,ind,J,L,25,0
100,ind,J,J,25,1
100,ind,L,J,25,0
100,ind,L,J,25,0
100,ind,L,L,25,1
100,ind,J,J,25,1
100,ind,J,L,25,0
100,ind,L,J,25,0
100,ind,L,L,25,1
100,ind,L,J,25,0
100,ind,J,J,26,1
100,ind,K,J,26,0
100,ind,J,J,26,1
100,ind,K,J,26,0
100,ind,J,K,26,0
100,ind,K,K,26,1
100,ind,K,K,26,1
100,ind,J,K,26,0
100,ind,J,K,26,0
100,ind,K,J,26,0
100,ind,J,J,26,1
100,ind,K,K,26,1
100,ind,S,S,27,1
100,ind,S,S,27,1
100,ind,L,L,27,1
100,ind,S,S,27,1
100,ind,L,L,27,1
100,ind,S,L,27,0
100,ind,L,L,27,1
100,ind,L,L,27,1
100,ind,S,S,27,1
100,ind,S,S,27,1
100,ind,L,S,27,0
100,ind,S,L,27,0
100,ind,K,K,28,1
100,ind,J,J,28,1
100,ind,J,K,28,0
100,ind,K,K,28,1
100,ind,J,K,28,0
100,ind,K,K,28,1
100,ind,J,J,28,1
100,ind,J,J,28,1
100,ind,K,J,28,0
100,ind,J,K,28,0
100,ind,K,J,28,0
100,ind,K,J,28,0
100,ind,K,K,29,1
100,ind,K,L,29,0
100,ind,L,L,29,1
100,ind,L,K,29,0
100,ind,L,L,29,1
100,ind,K,K,29,1
100,ind,K,K,29,1
100,ind,K,L,29,0
100,ind,L,L,29,1
100,ind,L,K,29,0
100,ind,K,K,29,1
100,ind,K,L,29,0
100,ind,L,L,30,1
100,ind,J,J,30,1
100,ind,L,L,30,1
100,ind,L,J,30,0
100,ind,L,J,30,0
100,ind,J,J,30,1
100,ind,L,J,30,0
100,ind,J,L,30,0
100,ind,L,L,30,1
100,ind,J,J,30,1
100,ind,J,L,30,0
100,ind,L,L,30,1
100,ind,S,S,31,1
100,ind,S,L,31,0
100,ind,L,L,31,1
100,ind,S,S,31,1
100,ind,L,L,31,1
100,ind,S,L,31,0
100,ind,S,L,31,0
100,ind,L,S,31,0
100,ind,S,S,31,1
100,ind,L,S,31,0
100,ind,S,L,31,0
100,ind,L,S,31,0
100,ind,J,J,32,1
100,ind,J,L,32,0
100,ind,L,J,32,0
100,ind,J,L,32,0
100,ind,J,J,32,1
100,ind,J,J,32,1
100,ind,L,J,32,0
100,ind,L,L,32,1
100,ind,J,L,32,0
100,ind,J,L,32,0
100,ind,L,L,32,1
100,ind,J,J,32,1
100,ind,L,L,33,1
100,ind,S,L,33,0
100,ind,S,L,33,0
100,ind,S,S,33,1
100,ind,S,L,33,0
100,ind,L,S,33,0
100,ind,S,S,33,1
100,ind,L,S,33,0
100,ind,S,L,33,0
100,ind,L,L,33,1
100,ind,S,S,33,1
100,ind,S,S,33,1
100,ind,J,J,34,1
100,ind,J,K,34,0
100,ind,J,J,34,1
100,ind,K,K,34,1
100,ind,K,J,34,0
100,ind,J,K,34,0
100,ind,J,J,34,1
100,ind,K,K,34,1
100,ind,J,J,34,1
100,ind,J,K,34,0
100,ind,K,K,34,1
100,ind,J,J,34,1
100,ind,J,J,35,1
100,ind,J,L,35,0
100,ind,J,J,35,1
100,ind,L,J,35,0
100,ind,L,J,35,0
100,ind,L,J,35,0
100,ind,J,L,35,0
100,ind,J,L,35,0
100,ind,J,L,35,0
100,ind,L,J,35,0
100,ind,L,L,35,1
100,ind,J,L,35,0
100,ind,J,J,36,1
100,ind,S,J,36,0
100,ind,J,J,36,1
100,ind,S,S,36,1
100,ind,J,S,36,0
100,ind,S,J,36,0
100,ind,S,J,36,0
100,ind,J,S,36,0
100,ind,J,J,36,1
100,ind,J,S,36,0
100,ind,S,S,36,1
100,ind,S,S,36,1
100,ind,S,S,37,1
100,ind,L,S,37,0
100,ind,L,S,37,0
100,ind,S,L,37,0
100,ind,S,S,37,1
100,ind,L,S,37,0
100,ind,S,L,37,0
100,ind,L,L,37,1
100,ind,S,S,37,1
100,ind,L,L,37,1
100,ind,L,L,37,1
100,ind,S,L,37,0
100,ind,L,L,38,1
100,ind,L,K,38,0
100,ind,K,K,38,1
100,ind,L,K,38,0
100,ind,K,L,38,0
100,ind,L,K,38,0
100,ind,K,L,38,0
100,ind,K,L,38,0
100,ind,L,K,38,0
100,ind,K,L,38,0
100,ind,L,L,38,1
100,ind,L,K,38,0
100,ind,K,K,39,1
100,ind,K,J,39,0
100,ind,J,J,39,1
100,ind,K,K,39,1
100,ind,J,K,39,0
100,ind,J,J,39,1
100,ind,K,J,39,0
100,ind,J,J,39,1
100,ind,K,K,39,1
100,ind,J,J,39,1
100,ind,J,K,39,0
100,ind,K,K,39,1
100,ind,L,L,40,1
100,ind,S,S,40,1
100,ind,L,S,40,0
100,ind,S,S,40,1
100,ind,L,S,40,0
100,ind,S,L,40,0
100,ind,S,L,40,0
100,ind,L,L,40,1
100,ind,L,L,40,1
100,ind,S,L,40,0
100,ind,L,S,40,0
100,ind,S,S,40,1
100,m1,D,D,41,1
100,m1,F,F,41,1
100,m1,F,F,41,1
100,m1,D,F,41,0
100,m1,D,F,41,0
100,m1,D,F,41,0
100,m1,F,D,41,0
100,m1,F,D,41,0
100,m1,F,D,41,0
100,m1,D,D,41,1
100,m1,D,F,41,0
100,m1,D,D,41,1
100,m1,F,F,42,1
100,m1,D,D,42,1
100,m1,D,D,42,1
100,m1,F,D,42,0
100,m1,F,D,42,0
100,m1,D,D,42,1
100,m1,F,F,42,1
100,m1,D,F,42,0
100,m1,F,F,42,1
100,m1,D,F,42,0
100,m1,F,D,42,0
100,m1,D,F,42,0
100,m1,D,D,43,1
100,m1,D,F,43,0
100,m1,F,F,43,1
100,m1,F,F,43,1
100,m1,F,F,43,1
100,m1,F,F,43,1
100,m1,F,D,43,0
100,m1,F,D,43,0
100,m1,F,D,43,0
100,m1,F,D,43,0
100,m1,F,F,43,1
100,m1,F,D,43,0
100,m1,F,F,44,1
100,m1,D,D,44,1
100,m1,D,D,44,1
100,m1,D,D,44,1
100,m1,F,D,44,0
100,m1,D,D,44,1
100,m1,F,F,44,1
100,m1,F,F,44,1
100,m1,D,F,44,0
100,m1,D,F,44,0
100,m1,D,D,44,1
100,m1,D,F,44,0
100,m1,D,D,45,1
100,m1,F,F,45,1
100,m1,F,F,45,1
100,m1,D,F,45,0
100,m1,F,F,45,1
100,m1,D,F,45,0
100,m1,D,D,45,1
100,m1,D,D,45,1
100,m1,F,D,45,0
100,m1,D,D,45,1
100,m1,F,F,45,1
100,m1,D,D,45,1
100,m1,F,F,46,1
100,m1,F,D,46,0
100,m1,F,D,46,0
100,m1,D,D,46,1
100,m1,D,D,46,1
100,m1,F,D,46,0
100,m1,F,F,46,1
100,m1,F,F,46,1
100,m1,F,F,46,1
100,m1,D,F,46,0
100,m1,F,D,46,0
100,m1,F,F,46,1
100,m1,D,D,47,1
100,m1,D,F,47,0
100,m1,D,F,47,0
100,m1,F,F,47,1
100,m1,F,F,47,1
100,m1,D,F,47,0
100,m1,F,D,47,0
100,m1,D,D,47,1
100,m1,D,D,47,1
100,m1,F,D,47,0
100,m1,F,F,47,1
100,m1,F,D,47,0
100,m1,F,F,48,1
100,m1,F,D,48,0
100,m1,D,D,48,1
100,m1,D,D,48,1
100,m1,F,D,48,0
100,m1,F,D,48,0
100,m1,F,F,48,1
100,m1,D,F,48,0
100,m1,F,F,48,1
100,m1,D,F,48,0
100,m1,F,D,48,0
100,m1,D,F,48,0
100,ind,F,F,49,1
100,ind,D,D,49,1
100,ind,F,F,49,1
100,ind,D,D,49,1
100,ind,F,F,49,1
100,ind,D,D,49,1
100,ind,F,F,49,1
100,ind,D,F,49,0
100,ind,D,D,49,1
100,ind,F,D,49,0
100,ind,F,F,49,1
100,ind,D,D,49,1
100,ind,D,D,50,1
100,ind,D,F,50,0
100,ind,D,D,50,1
100,ind,F,D,50,0
100,ind,F,D,50,0
100,ind,D,D,50,1
100,ind,F,F,50,1
100,ind,D,F,50,0
100,ind,F,F,50,1
100,ind,D,D,50,1
100,ind,F,F,50,1
100,ind,D,F,50,0
100,ind,D,D,51,1
100,ind,F,F,51,1
100,ind,D,F,51,0
100,ind,F,F,51,1
100,ind,D,D,51,1
100,ind,F,D,51,0
100,ind,D,F,51,0
100,ind,F,D,51,0
100,ind,D,F,51,0
100,ind,F,D,51,0
100,ind,F,F,51,1
100,ind,D,D,51,1
100,ind,D,D,52,1
100,ind,F,D,52,0
100,ind,F,F,52,1
100,ind,F,F,52,1
100,ind,F,F,52,1
100,ind,F,D,52,0
100,ind,D,F,52,0
100,ind,D,F,52,0
100,ind,D,F,52,0
100,ind,D,D,52,1
100,ind,F,D,52,0
100,ind,D,D,52,1
100,ind,D,D,53,1
100,ind,F,D,53,0
100,ind,F,D,53,0
100,ind,F,D,53,0
100,ind,F,F,53,1
100,ind,F,D,53,0
100,ind,D,F,53,0
100,ind,D,F,53,0
100,ind,D,F,53,0
100,ind,D,D,53,1
100,ind,F,F,53,1
100,ind,D,F,53,0
100,ind,F,F,54,1
100,ind,F,D,54,0
100,ind,F,F,54,1
100,ind,D,D,54,1
100,ind,F,D,54,0
100,ind,F,F,54,1
100,ind,F,D,54,0
100,ind,D,D,54,1
100,ind,F,F,54,1
100,ind,D,D,54,1
100,ind,D,F,54,0
100,ind,F,F,54,1
100,ind,D,D,55,1
100,ind,D,D,55,1
100,ind,D,D,55,1
100,ind,F,D,55,0
100,ind,F,F,55,1
100,ind,D,F,55,0
100,ind,D,D,55,1
100,ind,D,F,55,0
100,ind,D,D,55,1
100,ind,F,F,55,1
100,ind,D,F,55,0
100,ind,D,F,55,0
100,ind,F,F,56,1
100,ind,F,D,56,0
100,ind,D,F,56,0
100,ind,D,D,56,1
100,ind,D,D,56,1
100,ind,F,F,56,1
100,ind,D,D,56,1
100,ind,F,F,56,1
100,ind,F,D,56,0
100,ind,D,D,56,1
100,ind,D,F,56,0
100,ind,D,F,56,0
100,m2,F,F,57,1
100,m2,D,F,57,0
100,m2,D,F,57,0
100,m2,F,D,57,0
100,m2,D,D,57,1
100,m2,F,F,57,1
100,m2,F,F,57,1
100,m2,F,D,57,0
100,m2,D,D,57,1
100,m2,D,D,57,1
100,m2,F,D,57,0
100,m2,D,F,57,0
100,m2,D,D,58,1
100,m2,F,D,58,0
100,m2,F,D,58,0
100,m2,F,F,58,1
100,m2,F,F,58,1
100,m2,F,D,58,0
100,m2,D,D,58,1
100,m2,D,F,58,0
100,m2,D,F,58,0
100,m2,D,F,58,0
100,m2,F,F,58,1
100,m2,D,D,58,1
100,m2,F,F,59,1
100,m2,F,F,59,1
100,m2,D,F,59,0
100,m2,F,D,59,0
100,m2,F,D,59,0
100,m2,D,F,59,0
100,m2,D,F,59,0
100,m2,F,D,59,0
100,m2,D,D,59,1
100,m2,D,D,59,1
100,m2,F,D,59,0
100,m2,F,F,59,1
100,m2,D,D,60,1
100,m2,D,D,60,1
100,m2,D,D,60,1
100,m2,F,F,60,1
100,m2,F,F,60,1
100,m2,D,D,60,1
100,m2,D,D,60,1
100,m2,D,F,60,0
100,m2,D,F,60,0
100,m2,F,F,60,1
100,m2,D,F,60,0
100,m2,D,D,60,1
100,m2,F,F,61,1
100,m2,D,F,61,0
100,m2,D,F,61,0
100,m2,D,D,61,1
100,m2,D,D,61,1
100,m2,D,F,61,0
100,m2,F,F,61,1
100,m2,F,D,61,0
100,m2,F,D,61,0
100,m2,F,D,61,0
100,m2,D,D,61,1
100,m2,F,F,61,1
100,m2,D,D,62,1
100,m2,F,D,62,0
100,m2,F,D,62,0
100,m2,F,F,62,1
100,m2,D,F,62,0
100,m2,F,D,62,0
100,m2,F,D,62,0
100,m2,D,F,62,0
100,m2,F,F,62,1
100,m2,F,F,62,1
100,m2,D,F,62,0
100,m2,D,D,62,1
100,m2,F,F,63,1
100,m2,D,F,63,0
100,m2,D,F,63,0
100,m2,F,D,63,0
100,m2,F,D,63,0
100,m2,F,F,63,1
100,m2,F,F,63,1
100,m2,D,D,63,1
100,m2,F,D,63,0
100,m2,F,D,63,0
100,m2,F,D,63,0
100,m2,D,F,63,0
100,m2,D,D,64,1
100,m2,D,D,64,1
100,m2,F,D,64,0
100,m2,F,F,64,1
100,m2,D,F,64,0
100,m2,D,D,64,1
100,m2,F,D,64,0
100,m2,F,F,64,1
100,m2,F,F,64,1
100,m2,F,F,64,1
100,m2,D,F,64,0
100,m2,D,D,64,1
101,ind,S,S,1,1
101,ind,F,F,1,1
101,ind,S,S,1,1
101,ind,F,S,1,0
101,ind,S,S,1,1
101,ind,F,F,1,1
101,ind,S,F,1,0
101,ind,F,F,1,1
101,ind,F,S,1,0
101,ind,S,F,1,0
101,ind,F,S,1,0
101,ind,S,F,1,0
101,ind,S,S,2,1
101,ind,L,L,2,1
101,ind,S,L,2,0
101,ind,S,S,2,1
101,ind,L,S,2,0
101,ind,S,L,2,0
101,ind,S,L,2,0
101,ind,S,S,2,1
101,ind,L,S,2,0
101,ind,S,S,2,1
101,ind,S,L,2,0
101,ind,L,L,2,1
101,ind,S,S,3,1
101,ind,S,S,3,1
101,ind,K,K,3,1
101,ind,S,S,3,1
101,ind,K,K,3,1
101,ind,K,S,3,0
101,ind,S,K,3,0
101,ind,K,K,3,1
101,ind,K,S,3,0
101,ind,S,K,3,0
101,ind,K,K,3,1
101,ind,K,S,3,0
101,ind,F,F,4,1
101,ind,F,F,4,1
101,ind,S,F,4,0
101,ind,S,S,4,1
101,ind,F,F,4,1
101,ind,F,S,4,0
101,ind,S,S,4,1
101,ind,F,F,4,1
101,ind,S,S,4,1
101,ind,S,S,4,1
101,ind,F,F,4,1
101,ind,F,S,4,0
101,ind,K,K,5,1
101,ind,L,L,5,1
101,ind,L,K,5,0
101,ind,L,K,5,0
101,ind,K,K,5,1
101,ind,L,L,5,1
101,ind,K,L,5,0
101,ind,L,K,5,0
101,ind,K,K,5,1
101,ind,L,L,5,1
101,ind,K,L,5,0
101,ind,L,L,5,1
101,ind,S,S,6,1
101,ind,K,K,6,1
101,ind,K,K,6,1
101,ind,S,S,6,1
101,ind,K,K,6,1
101,ind,S,S,6,1
101,ind,K,S,6,0
101,ind,K,S,6,0
101,ind,S,K,6,0
101,ind,S,S,6,1
101,ind,K,K,6,1
101,ind,S,K,6,0
101,ind,L,L,7,1
101,ind,L,L,7,1
101,ind,K,K,7,1
101,ind,L,K,7,0
101,ind,K,L,7,0
101,ind,K,L,7,0
101,ind,L,K,7,0
101,ind,K,L,7,0
101,ind,K,K,7,1
101,ind,L,L,7,1
101,ind,K,K,7,1
101,ind,K,K,7,1
101,ind,S,S,8,1
101,ind,F,S,8,0
101,ind,F,F,8,1
101,ind,S,F,8,0
101,ind,S,F,8,0
101,ind,F,S,8,0
101,ind,S,S,8,1
101,ind,F,S,8,0
101,ind,F,F,8,1
101,ind,S,F,8,0
101,ind,S,F,8,0
101,ind,F,S,8,0
101,ind,K,K,9,1
101,ind,K,F,9,0
101,ind,K,K,9,1
101,ind,F,F,9,1
101,ind,K,F,9,0
101,ind,F,K,9,0
101,ind,F,F,9,1
101,ind,K,F,9,0
101,ind,K,K,9,1
101,ind,F,K,9,0
101,ind,F,F,9,1
101,ind,K,K,9,1
101,ind,S,S,10,1
101,ind,F,S,10,0
101,ind,S,S,10,1
101,ind,F,F,10,1
101,ind,F,S,10,0
101,ind,S,F,10,0
101,ind,S,F,10,0
101,ind,S,S,10,1
101,ind,F,F,10,1
101,ind,F,F,10,1
101,ind,S,S,10,1
101,ind,F,F,10,1
101,ind,F,F,11,1
101,ind,F,L,11,0
101,ind,L,L,11,1
101,ind,L,L,11,1
101,ind,F,F,11,1
101,ind,L,F,11,0
101,ind,L,F,11,0
101,ind,F,L,11,0
101,ind,F,F,11,1
101,ind,L,L,11,1
101,ind,L,L,11,1
101,ind,F,F,11,1
101,ind,L,L,12,1
101,ind,S,S,12,1
101,ind,L,L,12,1
101,ind,S,S,12,1
101,ind,S,L,12,0
101,ind,L,S,12,0
101,ind,L,L,12,1
101,ind,S,S,12,1
101,ind,L,S,12,0
101,ind,L,L,12,1
101,ind,L,S,12,0
101,ind,S,L,12,0
101,ind,K,K,13,1
101,ind,L,L,13,1
101,ind,L,L,13,1
101,ind,K,K,13,1
101,ind,L,K,13,0
101,ind,L,K,13,0
101,ind,K,L,13,0
101,ind,L,K,13,0
101,ind,L,L,13,1
101,ind,K,L,13,0
101,ind,L,L,13,1
101,ind,L,K,13,0
101,ind,F,F,14,1
101,ind,S,S,14,1
101,ind,F,F,14,1
101,ind,S,F,14,0
101,ind,S,S,14,1
101,ind,F,S,14,0
101,ind,F,F,14,1
101,ind,S,F,14,0
101,ind,S,S,14,1
101,ind,F,S,14,0
101,ind,S,S,14,1
101,ind,S,F,14,0
101,ind,S,S,15,1
101,ind,S,S,15,1
101,ind,K,S,15,0
101,ind,S,S,15,1
101,ind,K,K,15,1
101,ind,K,K,15,1
101,ind,S,K,15,0
101,ind,S,K,15,0
101,ind,K,S,15,0
101,ind,K,K,15,1
101,ind,S,S,15,1
101,ind,K,K,15,1
101,ind,L,L,16,1
101,ind,S,L,16,0
101,ind,L,S,16,0
101,ind,L,S,16,0
101,ind,S,L,16,0
101,ind,S,S,16,1
101,ind,L,S,16,0
101,ind,L,L,16,1
101,ind,S,S,16,1
101,ind,S,S,16,1
101,ind,L,L,16,1
101,ind,S,L,16,0
101,ind,K,K,17,1
101,ind,L,L,17,1
101,ind,K,L,17,0
101,ind,L,L,17,1
101,ind,L,L,17,1
101,ind,K,K,17,1
101,ind,K,L,17,0
101,ind,L,K,17,0
101,ind,L,K,17,0
101,ind,K,K,17,1
101,ind,L,K,17,0
101,ind,L,L,17,1
101,ind,F,F,18,1
101,ind,F,L,18,0
101,ind,L,F,18,0
101,ind,L,L,18,1
101,ind,F,L,18,0
101,ind,L,L,18,1
101,ind,L,F,18,0
101,ind,F,F,18,1
101,ind,F,F,18,1
101,ind,L,L,18,1
101,ind,L,F,18,0
101,ind,F,L,18,0
101,ind,S,S,19,1
101,ind,F,F,19,1
101,ind,F,S,19,0
101,ind,S,F,19,0
101,ind,S,F,19,0
101,ind,F,S,19,0
101,ind,S,S,19,1
101,ind,F,F,19,1
101,ind,F,F,19,1
101,ind,S,S,19,1
101,ind,F,F,19,1
101,ind,F,S,19,0
101,ind,S,S,20,1
101,ind,K,K,20,1
101,ind,S,S,20,1
101,ind,S,K,20,0
101,ind,K,S,20,0
101,ind,K,K,20,1
101,ind,S,K,20,0
101,ind,K,S,20,0
101,ind,K,K,20,1
101,ind,S,K,20,0
101,ind,S,S,20,1
101,ind,K,S,20,0
101,ind,L,L,21,1
101,ind,S,L,21,0
101,ind,S,L,21,0
101,ind,L,S,21,0
101,ind,L,L,21,1
101,ind,S,L,21,0
101,ind,L,S,21,0
101,ind,S,L,21,0
101,ind,S,S,21,1
101,ind,L,S,21,0
101,ind,S,S,21,1
101,ind,S,S,21,1
101,ind,K,K,22,1
101,ind,L,K,22,0
101,ind,L,L,22,1
101,ind,K,L,22,0
101,ind,K,L,22,0
101,ind,L,L,22,1
101,ind,L,K,22,0
101,ind,K,L,22,0
101,ind,L,K,22,0
101,ind,L,K,22,0
101,ind,K,L,22,0
101,ind,L,K,22,0
101,ind,L,L,23,1
101,ind,L,K,23,0
101,ind,K,L,23,0
101,ind,K,L,23,0
101,ind,L,L,23,1
101,ind,L,L,23,1
101,ind,K,L,23,0
101,ind,K,K,23,1
101,ind,L,K,23,0
101,ind,K,K,23,1
101,ind,K,K,23,1
101,ind,L,K,23,0
101,ind,K,K,24,1
101,ind,S,K,24,0
101,ind,S,S,24,1
101,ind,K,K,24,1
101,ind,K,S,24,0
101,ind,S,S,24,1
101,ind,S,S,24,1
101,ind,K,K,24,1
101,ind,K,K,24,1
101,ind,S,S,24,1
101,ind,S,K,24,0
101,ind,K,S,24,0
101,ind,S,S,25,1
101,ind,S,L,25,0
101,ind,S,S,25,1
101,ind,L,L,25,1
101,ind,L,L,25,1
101,ind,S,S,25,1
101,ind,S,S,25,1
101,ind,L,L,25,1
101,ind,L,L,25,1
101,ind,S,S,25,1
101,ind,L,L,25,1
101,ind,L,S,25,0
101,ind,L,L,26,1
101,ind,F,F,26,1
101,ind,F,L,26,0
101,ind,L,F,26,0
101,ind,L,L,26,1
101,ind,F,L,26,0
101,ind,L,F,26,0
101,ind,F,F,26,1
101,ind,F,L,26,0
101,ind,L,L,26,1
101,ind,L,F,26,0
101,ind,L,F,26,0
101,ind,F,F,27,1
101,ind,F,S,27,0
101,ind,S,F,27,0
101,ind,F,F,27,1
101,ind,F,S,27,0
101,ind,S,S,27,1
101,ind,S,S,27,1
101,ind,F,F,27,1
101,ind,F,F,27,1
101,ind,S,S,27,1
101,ind,S,F,27,0
101,ind,F,S,27,0
101,ind,K,K,28,1
101,ind,K,K,28,1
101,ind,F,F,28,1
101,ind,F,F,28,1
101,ind,F,K,28,0
101,ind,K,K,28,1
101,ind,K,F,28,0
101,ind,K,K,28,1
101,ind,F,F,28,1
101,ind,K,F,28,0
101,ind,F,K,28,0
101,ind,F,F,28,1
101,ind,F,F,29,1
101,ind,S,S,29,1
101,ind,S,F,29,0
101,ind,F,F,29,1
101,ind,F,F,29,1
101,ind,S,F,29,0
101,ind,F,S,29,0
101,ind,S,S,29,1
101,ind,S,F,29,0
101,ind,F,S,29,0
101,ind,F,S,29,0
101,ind,S,S,29,1
101,ind,L,L,30,1
101,ind,K,K,30,1
101,ind,L,L,30,1
101,ind,L,L,30,1
101,ind,K,K,30,1
101,ind,K,K,30,1
101,ind,L,L,30,1
101,ind,L,K,30,0
101,ind,K,L,30,0
101,ind,K,L,30,0
101,ind,L,K,30,0
101,ind,K,K,30,1
101,ind,K,K,31,1
101,ind,K,K,31,1
101,ind,K,K,31,1
101,ind,S,S,31,1
101,ind,K,K,31,1
101,ind,S,S,31,1
101,ind,S,K,31,0
101,ind,K,S,31,0
101,ind,K,S,31,0
101,ind,S,S,31,1
101,ind,S,K,31,0
101,ind,K,S,31,0
101,ind,S,S,32,1
101,ind,F,F,32,1
101,ind,S,F,32,0
101,ind,S,S,32,1
101,ind,F,S,32,0
101,ind,F,S,32,0
101,ind,S,S,32,1
101,ind,S,F,32,0
101,ind,F,F,32,1
101,ind,F,F,32,1
101,ind,S,F,32,0
101,ind,F,S,32,0
101,ind,S,S,33,1
101,ind,S,L,33,0
101,ind,L,S,33,0
101,ind,S,L,33,0
101,ind,L,L,33,1
101,ind,L,L,33,1
101,ind,S,S,33,1
101,ind,S,L,33,0
101,ind,L,L,33,1
101,ind,L,S,33,0
101,ind,S,S,33,1
101,ind,L,S,33,0
101,ind,F,F,34,1
101,ind,S,S,34,1
101,ind,S,S,34,1
101,ind,F,S,34,0
101,ind,F,S,34,0
101,ind,S,F,34,0
101,ind,S,F,34,0
101,ind,F,S,34,0
101,ind,F,F,34,1
101,ind,S,F,34,0
101,ind,S,S,34,1
101,ind,F,F,34,1
101,ind,S,S,35,1
101,ind,S,S,35,1
101,ind,F,F,35,1
101,ind,F,S,35,0
101,ind,S,S,35,1
101,ind,S,S,35,1
101,ind,F,F,35,1
101,ind,S,F,35,0
101,ind,S,S,35,1
101,ind,S,F,35,0
101,ind,S,F,35,0
101,ind,F,F,35,1
101,ind,K,K,36,1
101,ind,S,K,36,0
101,ind,K,S,36,0
101,ind,S,S,36,1
101,ind,S,K,36,0
101,ind,K,S,36,0
101,ind,S,S,36,1
101,ind,S,S,36,1
101,ind,S,K,36,0
101,ind,K,K,36,1
101,ind,S,S,36,1
101,ind,K,K,36,1
101,ind,F,F,37,1
101,ind,S,S,37,1
101,ind,S,F,37,0
101,ind,F,F,37,1
101,ind,S,S,37,1
101,ind,S,F,37,0
101,ind,F,S,37,0
101,ind,S,S,37,1
101,ind,S,F,37,0
101,ind,F,S,37,0
101,ind,S,F,37,0
101,ind,S,S,37,1
101,ind,F,F,38,1
101,ind,K,K,38,1
101,ind,F,K,38,0
101,ind,K,F,38,0
101,ind,F,F,38,1
101,ind,K,F,38,0
101,ind,K,K,38,1
101,ind,F,F,38,1
101,ind,F,K,38,0
101,ind,K,F,38,0
101,ind,K,K,38,1
101,ind,F,K,38,0
101,ind,S,S,39,1
101,ind,K,K,39,1
101,ind,S,S,39,1
101,ind,S,K,39,0
101,ind,K,K,39,1
101,ind,K,K,39,1
101,ind,S,S,39,1
101,ind,K,K,39,1
101,ind,S,S,39,1
101,ind,S,K,39,0
101,ind,K,S,39,0
101,ind,S,S,39,1
101,ind,L,L,40,1
101,ind,S,L,40,0
101,ind,L,S,40,0
101,ind,S,S,40,1
101,ind,S,S,40,1
101,ind,L,L,40,1
101,ind,S,S,40,1
101,ind,L,L,40,1
101,ind,S,S,40,1
101,ind,S,S,40,1
101,ind,L,L,40,1
101,ind,S,L,40,0
101,ind,D,D,41,1
101,ind,J,D,41,0
101,ind,D,J,41,0
101,ind,D,D,41,1
101,ind,J,D,41,0
101,ind,J,D,41,0
101,ind,D,J,41,0
101,ind,J,J,41,1
101,ind,J,J,41,1
101,ind,D,J,41,0
101,ind,D,D,41,1
101,ind,D,J,41,0
101,ind,J,J,42,1
101,ind,J,J,42,1
101,ind,D,D,42,1
101,ind,J,J,42,1
101,ind,D,J,42,0
101,ind,D,D,42,1
101,ind,D,D,42,1
101,ind,D,D,42,1
101,ind,J,D,42,0
101,ind,J,J,42,1
101,ind,J,J,42,1
101,ind,J,D,42,0
101,ind,J,J,43,1
101,ind,D,D,43,1
101,ind,J,D,43,0
101,ind,J,D,43,0
101,ind,D,J,43,0
101,ind,D,D,43,1
101,ind,J,J,43,1
101,ind,D,J,43,0
101,ind,D,D,43,1
101,ind,D,J,43,0
101,ind,J,D,43,0
101,ind,J,J,43,1
101,ind,J,J,44,1
101,ind,J,J,44,1
101,ind,D,J,44,0
101,ind,D,D,44,1
101,ind,J,J,44,1
101,ind,J,D,44,0
101,ind,D,D,44,1
101,ind,D,D,44,1
101,ind,J,J,44,1
101,ind,D,D,44,1
101,ind,D,D,44,1
101,ind,J,J,44,1
101,ind,J,J,45,1
101,ind,J,J,45,1
101,ind,D,D,45,1
101,ind,J,D,45,0
101,ind,J,J,45,1
101,ind,D,D,45,1
101,ind,D,J,45,0
101,ind,D,J,45,0
101,ind,J,J,45,1
101,ind,D,D,45,1
101,ind,J,D,45,0
101,ind,D,D,45,1
101,ind,D,D,46,1
101,ind,J,D,46,0
101,ind,J,D,46,0
101,ind,D,J,46,0
101,ind,D,J,46,0
101,ind,J,D,46,0
101,ind,D,J,46,0
101,ind,J,D,46,0
101,ind,J,J,46,1
101,ind,D,D,46,1
101,ind,J,J,46,1
101,ind,J,J,46,1
101,ind,J,J,47,1
101,ind,D,J,47,0
101,ind,J,J,47,1
101,ind,J,D,47,0
101,ind,J,J,47,1
101,ind,D,D,47,1
101,ind,D,D,47,1
101,ind,D,D,47,1
101,ind,D,J,47,0
101,ind,J,J,47,1
101,ind,J,D,47,0
101,ind,D,D,47,1
101,ind,D,D,48,1
101,ind,J,D,48,0
101,ind,D,J,48,0
101,ind,J,D,48,0
