blockcollect,ID,condition,correctcollect,p,trialcollect
train,3,m1,0.25,3.700890159316098e-11,4
train,3,m1,0.5833333333333334,0.0007536698728711939,5
train,3,m1,0.3333333333333333,1.3030582249146201e-05,6
train,3,m1,0.75,9.423388362087397e-06,7
train,3,m1,0.8333333333333334,0.0035101347353999487,8
train,3,m1,0.4166666666666667,1.5556647288542557e-06,9
train,3,m1,0.3333333333333333,1.0279635585194886e-06,10
train,3,m1,0.4166666666666667,2.6482695720308378e-05,11
train,3,m1,0.25,9.56963708720115e-07,12
train,3,m1,0.8333333333333334,0.09119354833177674,13
train,3,m1,0.75,0.0398514539806404,14
train,3,m1,0.25,0.00020898990191121173,15
train,3,m1,0.25,2.673392850207201e-06,16
train,3,m1,0.6666666666666666,0.04502645039911552,17
train,3,m1,0.16666666666666666,3.7980672123973603e-06,18
train,3,m1,0.75,0.04384119090042226,19
train,3,m1,0.75,0.04314399972075876,20
train,3,m1,0.75,0.01476727880479939,21
train,3,m1,0.75,0.0408525993335222,22
train,3,m1,0.4166666666666667,8.126710583141601e-10,23
train,3,m1,0.4166666666666667,1.858326366520047e-08,24
train,3,m1,0.5,0.0010359588433099581,25
train,3,m1,0.6666666666666666,0.0010818922381396982,26
train,3,m1,0.9166666666666666,0.03674601004553811,27
train,3,m1,0.75,0.0018666921333097047,28
train,3,m1,0.8333333333333334,0.035531686319057613,29
train,3,m1,0.3333333333333333,0.0005390555921242936,30
train,3,m1,0.6666666666666666,0.01104111407562332,31
train,3,m1,0.3333333333333333,0.0009343602844299181,32
train,3,m1,0.75,0.03863408227099546,33
train,3,m1,0.4166666666666667,0.00010208898789818303,34
train,3,m1,0.8333333333333334,0.06575030444829798,35
train,3,m1,0.9166666666666666,0.04241789326019512,36
train,3,m1,0.3333333333333333,1.6731215513032902e-09,37
train,3,m1,1.0,0.012381798352222115,38
train,3,m1,0.8333333333333334,3.071447040912213e-05,39
train,3,m1,0.8333333333333334,0.06099200095793306,40
test,3,m1,0.16666666666666666,2.782899152346329e-05,41
test,3,m1,0.6666666666666666,0.005533701602429961,42
test,3,m1,0.25,2.652924495416256e-07,43
test,3,m1,0.16666666666666666,6.073407813710628e-05,44
test,3,m1,0.75,0.017040883998936922,45
test,3,m1,0.8333333333333334,0.016629230134774707,46
test,3,m1,0.16666666666666666,0.0001719636657235125,47
test,3,m1,0.5833333333333334,2.420011554214692e-05,48
test,3,m1,0.16666666666666666,0.0014889387391320656,49
test,3,m1,0.25,2.6850283986780268e-05,50
test,3,m1,0.4166666666666667,0.00014390596124395599,51
test,3,m1,0.25,2.344281536818694e-05,52
test,3,m1,0.08333333333333333,0.004370896497374827,53
test,3,m1,0.3333333333333333,9.172212257220357e-05,54
test,3,m1,0.75,0.027588339097121155,55
test,3,m1,0.4166666666666667,0.001645528365919325,56
test,3,m1,0.25,0.003679556284103772,57
test,3,m1,0.3333333333333333,0.00011991460218711988,58
test,3,m1,0.3333333333333333,0.002792394508920744,59
test,3,m1,0.4166666666666667,8.659031913483054e-05,60
test,3,m1,0.25,4.9218166884947086e-08,61
test,3,m1,0.25,2.9706935321077235e-05,62
test,3,m1,0.4166666666666667,1.903171460368726e-05,63
test,3,m1,0.5833333333333334,2.42402002802761e-07,64
train,4,m1,0.3333333333333333,0.0004142121698711691,1
train,4,m1,0.25,0.0006112648538414413,2
train,4,m1,0.25,0.0013707299013667761,3
train,4,m1,0.3333333333333333,0.0062273327920140285,4
train,4,m1,0.25,9.464325394041323e-06,5
train,4,m1,0.3333333333333333,8.050953394185877e-05,6
train,4,m1,0.08333333333333333,0.00024366344115612755,7
train,4,m1,0.3333333333333333,7.685956564983438e-05,8
train,4,m1,0.4166666666666667,0.006556702106589181,9
train,4,m1,0.08333333333333333,0.003729877461883527,10
train,4,m1,0.16666666666666666,1.33070982602429e-06,11
train,4,m1,0.08333333333333333,0.0005789401169196904,12
train,4,m1,0.3333333333333333,0.0010572110754918458,13
train,4,m1,0.08333333333333333,6.380386161574134e-08,14
train,4,m1,0.3333333333333333,0.00038755107975219354,15
train,4,m1,0.25,7.909144100185385e-07,16
train,4,m1,0.08333333333333333,0.00033960792997002874,17
train,4,m1,0.5833333333333334,8.407212948526198e-07,18
train,4,m1,0.25,6.937023098993564e-08,19
train,4,m1,0.16666666666666666,0.00033569971218894737,20
train,4,m1,0.4166666666666667,0.00028540843644302307,21
train,4,m1,0.75,0.05110662460809304,22
train,4,m1,0.25,7.203653889498082e-05,23
train,4,m1,0.3333333333333333,2.6684478811281216e-05,24
train,4,m1,0.3333333333333333,0.011727888301040715,25
train,4,m1,0.3333333333333333,1.5924777765727436e-06,26
train,4,m1,0.16666666666666666,0.007051185422412312,27
train,4,m1,0.16666666666666666,0.00017696108475474278,28
train,4,m1,0.08333333333333333,0.008351606474153797,29
train,4,m1,0.16666666666666666,0.0006058173091887016,30
train,4,m1,0.3333333333333333,0.0012685162494496481,31
train,4,m1,0.8333333333333334,0.05807287731454189,32
train,4,m1,0.25,0.00039868582182194206,33
train,4,m1,0.6666666666666666,0.0005570045406192498,34
train,4,m1,0.75,0.013821659121350081,35
train,4,m1,0.08333333333333333,0.0077552460055839035,36
train,4,m1,0.25,0.0010785624974101401,37
train,4,m1,0.8333333333333334,0.044380262871461185,38
train,4,m1,0.8333333333333334,0.05768880384825979,39
train,4,m1,0.75,0.05964351368461901,40
test,4,m1,1.0,0.044589626342061,41
test,4,m1,0.75,0.0062308063416072375,42
test,4,m1,0.9166666666666666,0.11406571952622889,43
test,4,m1,0.6666666666666666,0.10031141762257355,44
test,4,m1,0.8333333333333334,0.03832905841246933,45
test,4,m1,0.8333333333333334,0.037919011103899454,46
test,4,m1,0.75,0.03750435373043875,47
test,4,m1,0.08333333333333333,0.04342395268954889,48
test,4,m1,0.08333333333333333,0.04318345755530769,49
test,4,m1,0.75,0.09552648951842463,50
test,4,m1,0.5,0.0007278047067901542,51
test,4,m1,0.8333333333333334,0.04040517258550284,52
test,4,m1,0.16666666666666666,0.023464520291321636,53
test,4,m1,0.8333333333333334,0.043987940320217064,54
test,4,m1,0.16666666666666666,0.020383143117771837,55
test,4,m1,0.8333333333333334,0.0016279110102471997,56
test,4,m1,0.16666666666666666,0.020026436006965586,57
test,4,m1,0.8333333333333334,0.052090381661611986,58
test,4,m1,0.75,0.05153122902869539,59
test,4,m1,0.8333333333333334,0.040598117461384815,60
test,4,m1,0.5,0.0018961492229022947,61
test,4,m1,0.75,0.07730420978017212,62
test,4,m1,0.16666666666666666,0.01740854456504612,63
test,4,m1,0.8333333333333334,0.04353108894627528,64
train,5,ind,0.4166666666666667,4.336473208595205e-05,1
train,5,ind,0.6666666666666666,0.002499336456144876,2
train,5,ind,0.75,0.002154750988765698,3
train,5,ind,0.6666666666666666,0.001207808293459137,4
train,5,ind,0.6666666666666666,0.000205680957885027,5
train,5,ind,0.25,8.525642329280283e-08,6
train,5,ind,0.3333333333333333,0.0009377066826708242,7
train,5,ind,0.08333333333333333,0.00011758288359455782,8
train,5,ind,1.0,0.14272423203992857,9
train,5,ind,0.3333333333333333,5.455465000500686e-05,10
train,5,ind,1.0,0.1482144043550959,11
train,5,ind,0.4166666666666667,4.753550406808014e-09,12
train,5,ind,1.0,0.10287965391932627,13
train,5,ind,0.4166666666666667,6.415776589932048e-09,14
train,5,ind,0.25,1.4090370578064272e-05,15
train,5,ind,0.16666666666666666,1.7671251971589804e-05,16
train,5,ind,0.4166666666666667,3.7184755160280247e-06,17
train,5,ind,0.75,0.00010164019004769837,18
train,5,ind,1.0,0.09594583981620905,19
train,5,ind,1.0,0.10091076494770908,20
train,5,ind,0.3333333333333333,2.933123519990079e-07,21
train,5,ind,0.5833333333333334,4.887923145965281e-07,22
train,5,ind,0.16666666666666666,2.4317653710763808e-09,23
train,5,ind,0.8333333333333334,0.0001675077760092488,24
train,5,ind,0.4166666666666667,3.429652481532544e-05,25
train,5,ind,0.6666666666666666,9.943430654742276e-08,26
train,5,ind,0.16666666666666666,7.751499302693492e-09,27
train,5,ind,1.0,0.10909951353069793,28
train,5,ind,0.4166666666666667,0.00015012061913205222,29
train,5,ind,1.0,0.11930840103891958,30
train,5,ind,0.08333333333333333,0.0003088098321894849,31
train,5,ind,0.16666666666666666,1.3041906386960096e-06,32
train,5,ind,0.16666666666666666,0.00011646178288141988,33
train,5,ind,0.5833333333333334,0.00013313633150465113,34
train,5,ind,0.25,3.125166219009865e-08,35
train,5,ind,0.08333333333333333,0.00044159789105916364,36
train,5,ind,0.6666666666666666,0.009029217071880561,37
train,5,ind,1.0,0.1594195302282624,38
train,5,ind,1.0,0.1643509014794425,39
train,5,ind,0.3333333333333333,0.008670109018646722,40
test,5,m1,0.16666666666666666,0.001504580427720643,41
test,5,m1,0.5,0.00012116686958079916,42
test,5,m1,0.8333333333333334,0.018049633861750472,43
test,5,m1,0.3333333333333333,6.993729248024931e-06,44
test,5,m1,0.25,0.0002248239108789689,45
test,5,m1,0.5,0.002285461950225924,46
test,5,m1,1.0,0.0007901776825252713,47
test,5,m1,0.6666666666666666,0.0006130877300721424,48
test,5,m1,0.5,7.55166097700911e-05,49
test,5,m1,0.4166666666666667,0.007111777825241448,50
test,5,m1,0.16666666666666666,0.00041595147171340604,51
test,5,m1,0.16666666666666666,4.488335708899005e-06,52
test,5,m1,0.08333333333333333,0.004456534643020735,53
test,5,m1,0.5,4.453844129057855e-06,54
test,5,m1,0.16666666666666666,0.00015357234261201738,55
test,5,m1,0.25,1.7762681881351092e-06,56
test,5,m1,0.08333333333333333,3.486752395516284e-07,57
test,5,m1,0.16666666666666666,8.536301849696789e-06,58
test,5,m1,0.5,5.101946608938656e-05,59
test,5,m1,0.16666666666666666,6.422671307943077e-08,60
test,5,m1,0.6666666666666666,0.0003445469978219098,61
test,5,m1,0.08333333333333333,2.2707258943252255e-05,62
test,5,m1,0.5833333333333334,0.0001923377802500463,63
test,5,m1,0.16666666666666666,1.6510968096314404e-08,64
train,6,ind,0.4166666666666667,0.0020898111583023036,1
train,6,ind,0.25,0.0013963561543387844,2
train,6,ind,0.3333333333333333,0.0001275281620100629,3
train,6,ind,0.3333333333333333,0.001129060414475436,4
train,6,ind,0.08333333333333333,0.0009984046977965936,5
train,6,ind,0.16666666666666666,4.494359517527978e-09,6
train,6,ind,0.3333333333333333,0.00012562612126773302,7
train,6,ind,1.0,0.13967829349542063,8
train,6,ind,0.3333333333333333,3.459774906946259e-05,9
train,6,ind,1.0,0.14556313371483917,10
train,6,ind,1.0,0.1482144043550959,11
train,6,ind,0.4166666666666667,2.879894966320694e-05,12
train,6,ind,1.0,0.10287965391932627,13
train,6,ind,0.25,1.338510849310105e-05,14
train,6,ind,0.8333333333333334,0.00018641673125790892,15
train,6,ind,1.0,0.11727600226392204,16
train,6,ind,0.3333333333333333,6.689974131652122e-07,17
train,6,ind,0.16666666666666666,2.039897069622522e-07,18
train,6,ind,0.9166666666666666,3.8762998845839724e-05,19
train,6,ind,0.16666666666666666,1.3354341918367447e-05,20
train,6,ind,1.0,0.10582077084441158,21
train,6,ind,0.16666666666666666,6.281934901542452e-05,22
train,6,ind,0.5833333333333334,2.0271586918796705e-05,23
train,6,ind,0.3333333333333333,0.00011997292270113033,24
train,6,ind,0.3333333333333333,1.1513061358105947e-06,25
train,6,ind,1.0,0.09881926012980835,26
train,6,ind,1.0,0.10396827168491045,27
train,6,ind,0.08333333333333333,0.006210975910326689,28
train,6,ind,0.4166666666666667,9.293651806440348e-05,29
train,6,ind,1.0,0.0001278819466508083,30
train,6,ind,1.0,0.12438590727910699,31
train,6,ind,1.0,0.12944536495866515,32
train,6,ind,0.08333333333333333,0.00010991193349068187,33
train,6,ind,1.0,0.13950987377881185,34
train,6,ind,0.75,5.402104721881773e-05,35
train,6,ind,0.3333333333333333,3.784184843470097e-06,36
train,6,ind,1.0,0.1544696851113905,37
train,6,ind,0.3333333333333333,0.006790441844968547,38
train,6,ind,0.8333333333333334,0.00010669456632194532,39
train,6,ind,0.4166666666666667,8.962028855364648e-06,40
test,6,m1,0.6666666666666666,0.000605633068143593,41
test,6,m1,0.5833333333333334,0.00010554429590748526,42
test,6,m1,0.25,8.630900199307158e-08,43
test,6,m1,0.75,6.990084304961851e-06,44
test,6,m1,0.25,6.71604401182262e-07,45
test,6,m1,0.3333333333333333,2.6717265177416248e-05,46
test,6,m1,0.08333333333333333,5.0700603540281065e-05,47
test,6,m1,0.25,1.3266030107918772e-05,48
test,6,m1,0.16666666666666666,4.671306027454643e-05,49
test,6,m1,0.16666666666666666,0.00034308185229293384,50
test,6,m1,0.9166666666666666,0.0008625357228025926,51
test,6,m1,0.16666666666666666,2.472067384726171e-07,52
test,6,m1,0.16666666666666666,2.1607352211387854e-05,53
test,6,m1,0.16666666666666666,3.4070522402604645e-05,54
test,6,m1,0.6666666666666666,0.0005812305301981618,55
test,6,m1,0.9166666666666666,6.571217713617087e-05,56
test,6,m1,0.16666666666666666,0.0005748728061538329,57
test,6,m1,0.5,2.9844784749339107e-05,58
test,6,m1,0.3333333333333333,2.5440971973770187e-05,59
test,6,m1,0.16666666666666666,0.0006364197967100494,60
test,6,m1,0.16666666666666666,1.8345627317110744e-06,61
test,6,m1,0.25,2.479200344022407e-07,62
test,6,m1,0.25,7.750330390654898e-08,63
test,6,m1,0.6666666666666666,7.5538759329408174e-06,64
train,7,m1,0.4166666666666667,0.01909896529934616,1
train,7,m1,0.25,0.0006056569090091046,2
train,7,m1,0.4166666666666667,0.0006263229472181232,3
train,7,m1,0.16666666666666666,3.463584255621791e-06,4
train,7,m1,0.25,9.782283335444843e-08,5
train,7,m1,0.16666666666666666,2.7073906848857876e-09,6
train,7,m1,0.25,1.4693808889115438e-06,7
train,7,m1,0.25,1.52460025904164e-06,8
train,7,m1,0.4166666666666667,0.0002680658798477383,9
train,7,m1,0.6666666666666666,0.0018246212048146561,10
train,7,m1,0.3333333333333333,3.4689435431147925e-05,11
train,7,m1,0.4166666666666667,8.149344038241658e-06,12
train,7,m1,0.8333333333333334,0.06950726441874003,13
train,7,m1,0.16666666666666666,0.00039330751730387397,14
train,7,m1,0.4166666666666667,6.078819698905741e-07,15
train,7,m1,0.4166666666666667,5.229578019727813e-05,16
train,7,m1,0.8333333333333334,0.08930439836501186,17
train,7,m1,1.0,0.09143925809712365,18
train,7,m1,0.4166666666666667,2.115402636123464e-05,19
train,7,m1,0.8333333333333334,0.08382862593511844,20
train,7,m1,0.5,0.0011075865304079717,21
train,7,m1,0.75,0.09548292582265087,22
train,7,m1,0.8333333333333334,0.09503825014301795,23
train,7,m1,0.8333333333333334,0.10405444847945819,24
train,7,m1,0.25,6.235497303678028e-07,25
train,7,m1,0.75,0.0904426665757246,26
train,7,m1,0.75,0.09713410810367139,27
train,7,m1,0.25,1.134788525693225e-05,28
train,7,m1,0.25,5.968225048046996e-07,29
train,7,m1,0.6666666666666666,0.10733625980900655,30
train,7,m1,0.6666666666666666,2.041099305965343e-06,31
train,7,m1,0.75,0.0011134130821441287,32
train,7,m1,0.8333333333333334,0.09877949515379827,33
train,7,m1,1.0,0.0432865503019126,34
train,7,m1,1.0,0.10384030872901395,35
train,7,m1,0.8333333333333334,0.09978683113713775,36
train,7,m1,0.75,0.09931814697685976,37
train,7,m1,0.25,0.0005154944010148865,38
train,7,m1,1.0,0.10390189191079068,39
train,7,m1,0.8333333333333334,0.11344916186571871,40
test,7,m1,0.08333333333333333,0.0014659415773842148,41
test,7,m1,0.5,1.032575864747181e-05,42
test,7,m1,0.16666666666666666,0.0022776490004880914,43
test,7,m1,0.16666666666666666,0.0020254678840493727,44
test,7,m1,0.16666666666666666,0.0001292184367825665,45
test,7,m1,0.08333333333333333,0.014398503159047386,46
test,7,m1,0.16666666666666666,1.0690164337257057e-06,47
test,7,m1,0.08333333333333333,7.602479023848159e-06,48
test,7,m1,0.3333333333333333,3.060575946310198e-05,49
test,7,m1,0.08333333333333333,0.006083093287923732,50
test,7,m1,0.9166666666666666,0.0003030333386929383,51
test,7,m1,0.6666666666666666,0.1011745130758637,52
test,7,m1,0.6666666666666666,0.09407770800292126,53
test,7,m1,0.8333333333333334,0.09805574941850967,54
test,7,m1,0.9166666666666666,0.10189207841810954,55
test,7,m1,0.6666666666666666,0.10121437440427264,56
test,7,m1,0.8333333333333334,0.027389206377482267,57
test,7,m1,0.08333333333333333,0.008898777890345778,58
test,7,m1,0.75,0.0892093721325492,59
test,7,m1,0.3333333333333333,0.00018703875938014627,60
test,7,m1,0.9166666666666666,0.0027530473652742937,61
test,7,m1,0.75,0.08915076442202356,62
test,7,m1,0.75,0.02963916347860829,63
test,7,m1,0.08333333333333333,0.004210915091166146,64
train,8,m1,0.6666666666666666,0.0003882579387078916,1
train,8,m1,0.16666666666666666,0.0001261316141906846,2
train,8,m1,0.5833333333333334,0.047878421958274416,3
train,8,m1,0.25,4.086668214707234e-07,4
train,8,m1,0.25,2.3340369131679035e-06,5
train,8,m1,0.16666666666666666,0.016098002531415363,6
train,8,m1,0.16666666666666666,2.32408531512115e-05,7
train,8,m1,0.25,0.00020973446294667513,8
train,8,m1,0.25,4.673801914540218e-05,9
train,8,m1,0.16666666666666666,0.00017348364081282557,10
train,8,m1,0.25,0.0006112242996107456,11
train,8,m1,0.75,0.05266164272183961,12
train,8,m1,0.25,0.00023027369655555032,13
train,8,m1,0.25,0.00013053537605317749,14
train,8,m1,0.3333333333333333,0.000333788610176368,15
train,8,m1,0.16666666666666666,0.002455273235258405,16
train,8,m1,0.5,0.005769793234923857,17
train,8,m1,0.25,4.361326337445049e-05,18
train,8,m1,0.4166666666666667,2.090671148041716e-06,19
train,8,m1,0.6666666666666666,1.1578184953757145e-05,20
train,8,m1,0.3333333333333333,2.147868867408516e-06,21
train,8,m1,0.3333333333333333,0.0010826062166319514,22
train,8,m1,0.08333333333333333,0.00017788813132763078,23
train,8,m1,0.8333333333333334,0.006035706504696305,24
train,8,m1,0.25,1.165920075067277e-05,25
train,8,m1,0.4166666666666667,0.002526810976314248,26
train,8,m1,0.16666666666666666,6.615201972180465e-06,27
train,8,m1,0.16666666666666666,0.0052716928704847465,28
train,8,m1,0.8333333333333334,0.05754899528983835,29
train,8,m1,0.25,8.190979558859584e-05,30
train,8,m1,0.16666666666666666,0.0009344314751568965,31
train,8,m1,0.16666666666666666,0.00010691711304807801,32
train,8,m1,0.3333333333333333,0.0008581101176963127,33
train,8,m1,0.08333333333333333,1.078620117644857e-05,34
train,8,m1,0.9166666666666666,0.007807706724229121,35
train,8,m1,0.5833333333333334,0.003487516806598531,36
train,8,m1,0.6666666666666666,0.0029439026471213847,37
train,8,m1,0.6666666666666666,0.004709318532376869,38
train,8,m1,0.6666666666666666,0.003843907432373259,39
train,8,m1,0.75,0.05850407270250837,40
test,8,m1,0.25,1.1629449392700899e-08,41
test,8,m1,0.5,0.00010240411071606867,42
test,8,m1,0.4166666666666667,8.531887517641163e-07,43
test,8,m1,0.4166666666666667,1.2715822009427282e-08,44
test,8,m1,0.25,0.000830373716376661,45
test,8,m1,0.3333333333333333,4.433588028498057e-06,46
test,8,m1,0.25,4.3978603545107126e-05,47
test,8,m1,0.5,8.72289258582878e-06,48
test,8,m1,0.25,1.4878737445232125e-06,49
test,8,m1,0.5833333333333334,0.0008964214835549589,50
test,8,m1,0.75,0.004197646049856566,51
test,8,m1,0.4166666666666667,3.122787884257746e-07,52
test,8,m1,0.25,6.700343627296726e-07,53
test,8,m1,0.6666666666666666,0.005603596830546402,54
test,8,m1,0.5,2.9752207587066686e-06,55
test,8,m1,0.4166666666666667,1.18076987829109e-05,56
test,8,m1,0.25,1.8486553106882752e-05,57
test,8,m1,0.75,0.027118998389165986,58
test,8,m1,0.3333333333333333,1.9004661485907875e-05,59
test,8,m1,0.8333333333333334,0.022963566662640388,60
test,8,m1,0.6666666666666666,0.02990045639078526,61
test,8,m1,0.6666666666666666,0.041877435359871776,62
test,8,m1,0.3333333333333333,8.453558716997113e-06,63
test,8,m1,0.75,0.0021148093557695874,64
train,9,m1,0.5833333333333334,0.0021587104878864694,1
train,9,m1,0.25,0.00012238916921763509,2
train,9,m1,0.3333333333333333,2.4214758415103704e-05,3
train,9,m1,0.25,0.00013854618473695202,4
train,9,m1,0.5833333333333334,4.821044291027023e-06,5
train,9,m1,0.16666666666666666,0.0012165952185935439,6
train,9,m1,0.16666666666666666,0.006589987469510361,7
train,9,m1,0.5833333333333334,0.006192862815465785,8
train,9,m1,0.5833333333333334,1.57982966970014e-06,9
train,9,m1,0.4166666666666667,4.830697523332491e-07,10
train,9,m1,0.6666666666666666,0.08318131549721672,11
train,9,m1,0.25,0.0002478869671535986,12
train,9,m1,0.16666666666666666,0.0014191538328971864,13
train,9,m1,0.3333333333333333,2.5233575712297632e-05,14
train,9,m1,0.16666666666666666,0.014282470731105456,15
train,9,m1,0.4166666666666667,0.003840768145290033,16
train,9,m1,0.75,0.007680706524750014,17
