blockcollect,ID,condition,correctcollect,p,trialcollect,recall_likelihood
test,3,m1,0.3333333333333333,6.883600229396644e-07,49,5.390944736702298e-09
test,3,m1,0.4166666666666667,4.6101597498759964e-08,50,2.3662336439131755e-10
test,3,m1,0.5833333333333334,1.2683231060081117e-05,51,9.363939412474205e-10
test,3,m1,0.3333333333333333,1.1821516518954345e-07,52,3.77321562511183e-09
test,3,m1,0.16666666666666666,3.972185445049569e-09,53,4.1084718210253076e-09
test,3,m1,0.25,1.3110058490810318e-07,54,3.0622830594112036e-09
test,3,m1,0.16666666666666666,9.94360143496595e-08,55,2.6807406277105792e-09
test,3,m1,0.08333333333333333,2.779045076310457e-07,56,1.4468538341014883e-08
test,3,m1,0.08333333333333333,1.495590248836945e-06,57,6.7772723609574e-10
test,3,m1,0.6666666666666666,3.6252169062258496e-06,58,5.226797968323461e-09
test,3,m1,0.4166666666666667,6.903858039827669e-10,59,4.914655592948484e-10
test,3,m1,0.5,6.521458690172388e-07,60,1.4539544668745626e-09
test,3,m1,0.4166666666666667,5.84353096842024e-08,61,9.941641935513524e-10
test,3,m1,0.3333333333333333,6.079672278641249e-07,62,2.2080558413612007e-08
test,3,m1,0.25,2.4859571695475087e-08,63,5.647126380398337e-08
test,3,m1,0.3333333333333333,2.0537431121021588e-08,64,6.023264666006182e-09
train,4,m1,0.3333333333333333,0.019643709288782184,1,6.421787683659798e-09
train,4,m1,0.4166666666666667,0.004039492933799239,2,1.90578542845525e-10
train,4,m1,0.4166666666666667,0.0005065553057029178,3,2.560803419440617e-10
train,4,m1,0.3333333333333333,3.6298049950806726e-05,4,2.4511245478892897e-10
train,4,m1,0.5833333333333334,3.933293950259321e-05,5,4.886194394488809e-10
train,4,m1,0.3333333333333333,0.0004301887329731336,6,2.5139267019125433e-09
train,4,m1,0.3333333333333333,0.0012259958471397576,7,2.927838472360893e-10
train,4,m1,0.16666666666666666,3.311428820373042e-05,8,1.5522748801741855e-09
train,4,m1,0.08333333333333333,1.0546966533497336e-06,9,8.802376111352732e-10
train,4,m1,0.3333333333333333,1.739946266715729e-05,10,1.0142117516674504e-09
train,4,m1,0.4166666666666667,8.660884397437693e-06,11,8.762047827180044e-10
train,4,m1,0.16666666666666666,4.943307082499291e-07,12,4.792758530225196e-10
train,4,m1,0.25,3.330989000587208e-07,13,1.233453688840274e-09
train,4,m1,0.08333333333333333,6.118072670826268e-07,14,8.752567837044192e-10
train,4,m1,0.25,6.739650191206598e-07,15,1.9522844496360976e-09
train,4,m1,0.16666666666666666,3.1377019296228057e-06,16,1.992935763595161e-09
train,4,m1,0.25,3.897181472517206e-06,17,2.0263369834251465e-09
train,4,m1,0.16666666666666666,3.4867521865977344e-09,18,2.0096632175336094e-09
train,4,m1,0.16666666666666666,9.269281550772892e-07,19,8.522094612931398e-10
train,4,m1,0.16666666666666666,4.556920312328685e-06,20,2.0877103554455894e-09
train,4,m1,0.16666666666666666,1.3374749018887154e-08,21,8.891980678052933e-10
train,4,m1,0.25,2.016244620316194e-07,22,9.18647881150471e-10
train,4,m1,0.4166666666666667,0.00013153387247158917,23,1.5584357224365287e-10
train,4,m1,0.25,1.1048405461342642e-05,24,2.07767872617315e-09
train,4,m1,0.16666666666666666,8.23539552505124e-07,25,1.0217847172958482e-09
train,4,m1,0.25,5.518493289288769e-06,26,2.0884387734881904e-09
train,4,m1,0.3333333333333333,7.33786787418224e-05,27,2.3882003868801646e-09
train,4,m1,0.25,1.5520215389571692e-07,28,3.6172664264684667e-10
train,4,m1,0.25,1.5646897750857372e-06,29,2.0979336999284294e-09
train,4,m1,0.3333333333333333,3.7675268393354336e-05,30,2.1111174691344355e-09
train,4,m1,0.25,1.4479248740138545e-06,31,2.1226256592792017e-09
train,4,m1,0.5833333333333334,7.7128374765096e-06,32,2.1326037186780813e-09
train,4,m1,0.4166666666666667,7.894704965069493e-05,33,2.1414049011162777e-09
train,4,m1,0.4166666666666667,5.9983716472945e-08,34,2.245586214447492e-09
train,4,m1,0.25,1.2553693164656565e-06,35,2.2239808092263517e-09
train,4,m1,0.08333333333333333,1.825964050981676e-07,36,2.359537793004203e-09
train,4,m1,0.5,8.409476493206644e-06,37,2.483012442728197e-09
train,4,m1,0.4166666666666667,4.589786432709972e-07,38,3.0349989986859935e-09
train,4,m1,0.3333333333333333,3.952804428282838e-07,39,2.152369836408576e-09
train,4,m1,0.08333333333333333,4.715904204324251e-06,40,2.158228987522603e-09
test,4,m1,0.16666666666666666,1.2394337888876938e-06,41,2.1232626723011437e-09
test,4,m1,0.16666666666666666,4.135646257749417e-06,42,3.7849129918204065e-10
test,4,m1,0.4166666666666667,2.9124380940602943e-07,43,2.1533491098631605e-09
test,4,m1,0.08333333333333333,2.850537554944032e-07,44,2.159175800609619e-09
test,4,m1,0.16666666666666666,3.186765399269504e-06,45,2.164445996655377e-09
test,4,m1,0.25,5.834459068685691e-06,46,9.72360641616808e-10
test,4,m1,0.5,2.8909181871042813e-06,47,2.159355295552796e-09
test,4,m1,0.3333333333333333,2.15427182465804e-07,48,2.7486010333858025e-09
test,4,m1,0.25,1.1841771615355853e-07,49,2.5133619254056766e-09
test,4,m1,0.4166666666666667,2.302615337715283e-06,50,2.156580070104202e-09
test,4,m1,0.3333333333333333,2.277599771510195e-06,51,1.817704990860078e-09
test,4,m1,0.3333333333333333,1.2159772412484426e-06,52,2.176872966112317e-09
test,4,m1,0.3333333333333333,6.711525497418016e-08,53,2.182175616210705e-09
test,4,m1,0.08333333333333333,2.523640931168826e-07,54,2.1833279475437644e-09
test,4,m1,0.5833333333333334,9.195194028772744e-08,55,2.1858616094368534e-09
test,4,m1,0.08333333333333333,2.6639524199071287e-07,56,2.188031590629807e-09
test,4,m1,0.16666666666666666,4.01996124011698e-07,57,2.190094975886639e-09
test,4,m1,0.5833333333333334,9.595200231519945e-07,58,2.1918353379961004e-09
test,4,m1,0.25,1.0823539598213399e-06,59,2.1933823079688488e-09
test,4,m1,0.3333333333333333,1.042130920571404e-06,60,2.194888114297926e-09
test,4,m1,0.4166666666666667,1.0429745425333273e-06,61,2.4317438703080824e-09
test,4,m1,0.3333333333333333,1.5528907252141497e-06,62,2.1937418658006557e-09
test,4,m1,0.3333333333333333,5.055581998101486e-07,63,2.19522802127031e-09
test,4,m1,0.3333333333333333,9.369336729800931e-08,64,2.196382097000345e-09
train,5,ind,0.4166666666666667,0.00011579638294504205,1,4.986460924154208e-10
train,5,ind,0.5,2.4885414581474226e-05,2,3.604937824039486e-10
train,5,ind,0.4166666666666667,0.0036650847356796356,3,6.875236020380768e-10
train,5,ind,0.4166666666666667,0.0006611412892295518,4,5.466075886426025e-10
train,5,ind,0.75,0.0008461432341485442,5,1.8489456313094527e-10
train,5,ind,0.6666666666666666,3.146286839112412e-05,6,6.014981485830662e-10
train,5,ind,0.4166666666666667,8.203151815340088e-05,7,8.628035189519606e-10
train,5,ind,0.5833333333333334,0.00018165156155491513,8,9.876214133039405e-10
train,5,ind,0.3333333333333333,2.3616725197033793e-06,9,1.0242458448734154e-09
train,5,ind,0.5,0.000679131693590926,10,5.531947546687525e-09
train,5,ind,0.4166666666666667,0.00041823687195405865,11,3.082463991206868e-09
train,5,ind,0.4166666666666667,0.000294530232144024,12,2.0209755334662457e-09
train,5,ind,0.3333333333333333,8.38624252725931e-05,13,1.964242244021632e-09
train,5,ind,0.08333333333333333,1.7911226254458025e-05,14,5.612904256888823e-09
train,5,ind,0.3333333333333333,2.8102532346040526e-05,15,2.1995784627265946e-09
train,5,ind,0.5,0.0005536898341824716,16,2.365375256585376e-09
train,5,ind,0.4166666666666667,1.5246486540078194e-05,17,6.974661671045906e-09
train,5,ind,0.16666666666666666,5.827650678193588e-06,18,7.584059903100227e-10
train,5,ind,0.5833333333333334,9.632235924960775e-05,19,8.000264020593093e-10
train,5,ind,0.3333333333333333,0.0002768917075731294,20,2.1143651924684743e-09
train,5,ind,0.25,0.0001353225313183596,21,2.1278573553352816e-09
train,5,ind,0.08333333333333333,0.00012665963076395894,22,2.1391678045916377e-09
train,5,ind,0.6666666666666666,0.00041528112467858797,23,2.1486944987485636e-09
train,5,ind,0.25,4.1733212033631926e-05,24,6.215551594043117e-09
train,5,ind,0.5,1.4396808838837298e-05,25,2.16833568691383e-09
train,5,ind,0.16666666666666666,7.195637911439867e-05,26,2.173566354706587e-09
train,5,ind,0.5833333333333334,0.00018731304945526517,27,2.17804092011661e-09
train,5,ind,0.4166666666666667,9.660258805363273e-05,28,2.1818802211853313e-09
train,5,ind,0.3333333333333333,0.000185511062262094,29,2.1851835726291866e-09
train,5,ind,0.25,1.2115003704371111e-05,30,8.399523136641819e-10
train,5,ind,0.16666666666666666,7.313953015822017e-06,31,2.18284561285472e-09
train,5,ind,0.4166666666666667,3.2684598463174444e-05,32,2.18592163884211e-09
train,5,ind,0.4166666666666667,0.0004746604989147548,33,6.621182452614661e-09
train,5,ind,0.5,3.744175177817386e-05,34,2.1917964724905544e-09
train,5,ind,0.6666666666666666,0.00026734980978744685,35,2.1937461474002766e-09
train,5,ind,0.6666666666666666,0.0001021837813390958,36,2.1954473541684794e-09
train,5,ind,0.25,8.329309611859391e-05,37,2.1969336937569343e-09
train,5,ind,0.3333333333333333,0.0005640812198460618,38,7.596350798011724e-10
train,5,ind,0.3333333333333333,0.00064728783151982,39,8.066020383978784e-10
train,5,ind,0.5833333333333334,0.0001663387767252725,40,6.414532568335413e-09
test,5,m1,0.3333333333333333,6.300315854111054e-06,41,2.8785740799082944e-10
test,5,m1,0.16666666666666666,2.24899113363037e-06,42,3.5343548010857273e-10
test,5,m1,0.25,2.290244115569084e-05,43,4.0461510966889095e-10
test,5,m1,0.4166666666666667,1.3556024508486282e-07,44,3.513608445006481e-10
test,5,m1,0.25,1.7770652310343962e-05,45,1.4545145248746605e-10
test,5,m1,0.25,1.4464789287619547e-06,46,3.329207136925144e-10
test,5,m1,0.4166666666666667,1.4665108010153366e-07,47,3.116351239453526e-11
test,5,m1,0.3333333333333333,4.653985023346316e-08,48,7.637985000649412e-11
test,5,m1,0.25,2.7833268004611534e-07,49,4.4275623790795195e-10
test,5,m1,0.08333333333333333,4.293315617405023e-07,50,4.522895395799058e-10
test,5,m1,0.3333333333333333,1.9469375650131135e-06,51,1.7588073282221016e-11
test,5,m1,0.25,3.001994669994232e-07,52,8.710767912543704e-11
test,5,m1,0.5,4.197299486915281e-08,53,1.0587212352072166e-10
test,5,m1,0.16666666666666666,4.708452755842851e-09,54,2.4020640004549e-10
test,5,m1,0.3333333333333333,1.9025860117600526e-07,55,5.479065578800805e-11
test,5,m1,0.08333333333333333,6.142013973935791e-09,56,1.6922115387178653e-10
test,5,m1,0.08333333333333333,5.121056465865938e-07,57,2.4885300009799717e-10
test,5,m1,0.25,8.990498902008395e-09,58,1.5731086869601888e-10
test,5,m1,0.3333333333333333,4.479365987261988e-07,59,1.5846701468065463e-10
test,5,m1,0.16666666666666666,9.204373759536837e-07,60,4.089364102811878e-10
test,5,m1,0.25,6.73123021096307e-08,61,1.1822845707361521e-09
test,5,m1,0.5,4.732339729176519e-08,62,5.525644713874824e-10
test,5,m1,0.25,1.0430361358366186e-08,63,1.223955934036109e-10
test,5,m1,0.25,2.2558742091386343e-07,64,1.3873702282686572e-10
train,6,ind,0.4166666666666667,0.016592071006895758,1,8.392971753589125e-10
train,6,ind,0.4166666666666667,0.001562058581246461,2,3.5653600283115883e-10
train,6,ind,0.4166666666666667,0.020341088743036983,3,4.0076743919993093e-10
train,6,ind,0.5833333333333334,0.003825177279575814,4,1.2245975331918952e-09
train,6,ind,0.3333333333333333,0.0028117357886570547,5,1.5865952269086717e-09
train,6,ind,0.3333333333333333,0.00046304119777190007,6,1.539141534723308e-09
train,6,ind,0.3333333333333333,0.0003480373397046056,7,1.8497505321383785e-09
train,6,ind,0.6666666666666666,0.00086894256802505,8,1.937503779579679e-09
train,6,ind,0.5,3.338604676585887e-05,9,1.9997158963852142e-09
train,6,ind,0.25,8.19149866045039e-05,10,9.757240417228332e-10
train,6,ind,0.25,4.7846928209883476e-05,11,2.045705691683806e-09
train,6,ind,0.5833333333333334,2.891877036036535e-05,12,6.518398621166648e-09
train,6,ind,0.25,0.00012143825329320673,13,2.1010145891497704e-09
train,6,ind,0.5,0.0002088022588014101,14,2.1202025034880856e-09
train,6,ind,0.3333333333333333,0.000601660029535317,15,7.05220583523423e-09
train,6,ind,0.4166666666666667,0.0002021467689296434,16,2.141842434804556e-09
train,6,ind,0.4166666666666667,0.0004554223430471049,17,2.152690882146191e-09
train,6,ind,0.4166666666666667,0.0005465949482526089,18,2.161508071727411e-09
train,6,ind,0.25,0.00013830120380599838,19,2.1687293364187072e-09
train,6,ind,0.25,1.4252607969920201e-05,20,7.716053018568276e-09
train,6,ind,0.25,1.8193328004832608e-05,21,2.170685247362381e-09
train,6,ind,0.3333333333333333,0.0010627008035024785,22,2.1761607666687484e-09
train,6,ind,0.08333333333333333,0.00018073884175574668,23,2.1807411121400617e-09
train,6,ind,0.4166666666666667,0.0001511230893093145,24,2.1845908572933893e-09
train,6,ind,0.16666666666666666,0.0003603432957192814,25,2.187840441829703e-09
train,6,ind,0.16666666666666666,9.80048983671266e-05,26,2.1905940909314263e-09
train,6,ind,0.25,0.00010090401540009358,27,8.095407206822096e-10
train,6,ind,0.5,0.0006167037485088864,28,2.1896903211884314e-09
train,6,ind,0.5,0.0007376515492909778,29,2.192037840356048e-09
train,6,ind,0.3333333333333333,0.0005899918079992084,30,2.194058880316579e-09
train,6,ind,0.4166666666666667,0.0005838710153822126,31,2.1958028666959383e-09
train,6,ind,0.3333333333333333,8.005970327717514e-06,32,2.197310947584634e-09
train,6,ind,0.5,4.4726858987133646e-05,33,2.1986175315027894e-09
train,6,ind,0.4166666666666667,0.00018614921612527665,34,2.199751510059104e-09
train,6,ind,0.08333333333333333,0.00016353818494768316,35,2.2007372359903223e-09
train,6,ind,0.08333333333333333,4.726338003809773e-05,36,2.201595310104176e-09
